city_id,city,state,station,date,condition,risk_factor,temp_f,dewpoint_f,humidity_pct,pressure_in
0,Portland,ME,KPWM,2025-11-01,Fair,1,46,33,61,29.16
0,Portland,ME,KPWM,2025-11-02,Fair,1,37,28,70,29.97
0,Portland,ME,KPWM,2025-11-03,Fair,1,28,26,92,30.18
0,Portland,ME,KPWM,2025-11-04,Fair,1,44,41,89,29.49
0,Portland,ME,KPWM,2025-11-05,Fair,1,41,28,60,29.93
0,Portland,ME,KPWM,2025-11-06,Cloudy,1,42,41,96,29.33
0,Portland,ME,KPWM,2025-11-07,Fair,1,33,22,64,29.95
0,Portland,ME,KPWM,2025-11-08,Cloudy,1,52,47,83,29.51
0,Portland,ME,KPWM,2025-11-09,Mostly Cloudy,1,37,29,73,29.91
0,Portland,ME,KPWM,2025-11-10,Cloudy,1,51,51,100,29.71
0,Portland,ME,KPWM,2025-11-11,Fair,1,38,36,93,29.32
0,Portland,ME,KPWM,2025-11-12,Fair,1,33,23,66,29.6
0,Portland,ME,KPWM,2025-11-13,Cloudy,1,35,31,85,29.57
0,Portland,ME,KPWM,2025-11-14,Cloudy,1,33,32,96,29.78
0,Portland,ME,KPWM,2025-11-15,Fair,1,31,24,76,29.76
0,Portland,ME,KPWM,2025-11-16,Fair,1,41,41,100,28.97
0,Portland,ME,KPWM,2025-11-17,Partly Cloudy,1,31,22,69,29.18
0,Portland,ME,KPWM,2025-11-18,Fair,1,33,24,70,29.72
0,Portland,ME,KPWM,2025-11-19,Fair,1,23,21,92,30.03
0,Portland,ME,KPWM,2025-11-20,Fair,1,23,21,92,30.17
0,Portland,ME,KPWM,2025-11-21,Fair,1,24,23,96,30.05
0,Portland,ME,KPWM,2025-11-22,Fair,1,37,35,93,29.77
0,Portland,ME,KPWM,2025-11-23,Fair,1,23,19,85,29.89
0,Portland,ME,KPWM,2025-11-24,Mostly Cloudy,1,28,27,96,29.84
0,Portland,ME,KPWM,2025-11-25,Cloudy,1,33,28,82,30.16
0,Portland,ME,KPWM,2025-11-26,Light Rain,5,48,48,100,29.85
0,Portland,ME,KPWM,2025-11-27,Mist,1,47,47,100,29.49
0,Portland,ME,KPWM,2025-11-28,Fair,1,34,23,64,29.63
0,Portland,ME,KPWM,2025-11-29,Partly Cloudy,1,30,14,51,29.89
0,Portland,ME,KPWM,2025-11-30,Fair,1,21,18,88,30.43
1,Manchester,NH,KMHT,2025-11-01,Mostly Cloudy / Windy,1,46,31,56,29.12
1,Manchester,NH,KMHT,2025-11-02,Fair,1,38,26,62,29.84
1,Manchester,NH,KMHT,2025-11-03,Fair,1,31,28,89,30.0
1,Manchester,NH,KMHT,2025-11-04,Fair,1,44,36,73,29.4
1,Manchester,NH,KMHT,2025-11-05,Fair,1,32,27,82,29.79
1,Manchester,NH,KMHT,2025-11-06,Cloudy / Windy,1,45,37,74,29.23
1,Manchester,NH,KMHT,2025-11-07,Fair,1,29,22,75,29.82
1,Manchester,NH,KMHT,2025-11-08,Cloudy,1,54,46,75,29.34
1,Manchester,NH,KMHT,2025-11-09,Cloudy,1,42,32,67,29.7
1,Manchester,NH,KMHT,2025-11-10,Light Drizzle,5,47,46,97,29.46
1,Manchester,NH,KMHT,2025-11-11,Cloudy,1,36,29,76,29.25
1,Manchester,NH,KMHT,2025-11-12,Mostly Cloudy,1,33,20,59,29.48
1,Manchester,NH,KMHT,2025-11-13,Mostly Cloudy,1,41,32,70,29.41
1,Manchester,NH,KMHT,2025-11-14,Fair,1,35,26,70,29.64
1,Manchester,NH,KMHT,2025-11-15,Partly Cloudy,1,32,26,79,29.6
1,Manchester,NH,KMHT,2025-11-16,Cloudy,1,36,34,93,28.95
1,Manchester,NH,KMHT,2025-11-17,Fair,1,33,17,52,29.07
1,Manchester,NH,KMHT,2025-11-18,Fair,1,33,21,61,29.6
1,Manchester,NH,KMHT,2025-11-19,Fair,1,24,20,84,29.86
1,Manchester,NH,KMHT,2025-11-20,Mostly Cloudy,1,22,18,85,29.98
1,Manchester,NH,KMHT,2025-11-21,Partly Cloudy,1,22,19,89,29.87
1,Manchester,NH,KMHT,2025-11-22,Mostly Cloudy,1,37,35,93,29.61
1,Manchester,NH,KMHT,2025-11-23,Fair,1,25,19,78,29.72
1,Manchester,NH,KMHT,2025-11-24,Mist,1,27,26,96,29.66
1,Manchester,NH,KMHT,2025-11-25,Mostly Cloudy,1,27,25,92,29.98
1,Manchester,NH,KMHT,2025-11-26,Light Rain,5,47,46,97,29.63
1,Manchester,NH,KMHT,2025-11-27,Mostly Cloudy,1,47,39,74,29.39
1,Manchester,NH,KMHT,2025-11-28,Mostly Cloudy,1,34,21,59,29.48
1,Manchester,NH,KMHT,2025-11-29,Fair,1,31,16,54,29.78
1,Manchester,NH,KMHT,2025-11-30,Cloudy,1,26,19,75,30.22
2,Burlington,VT,KBTV,2025-11-01,Light Rain,5,43,35,74,29.06
2,Burlington,VT,KBTV,2025-11-02,Cloudy,1,44,29,55,29.76
2,Burlington,VT,KBTV,2025-11-03,Fair,1,32,28,85,29.83
2,Burlington,VT,KBTV,2025-11-04,Cloudy,1,47,35,63,29.33
2,Burlington,VT,KBTV,2025-11-05,Mostly Cloudy,1,42,30,62,29.68
2,Burlington,VT,KBTV,2025-11-06,Light Rain,5,40,36,86,29.3
2,Burlington,VT,KBTV,2025-11-07,Fair,1,29,25,85,29.71
2,Burlington,VT,KBTV,2025-11-08,Cloudy,1,52,40,63,29.13
2,Burlington,VT,KBTV,2025-11-09,Cloudy,1,35,24,64,29.64
2,Burlington,VT,KBTV,2025-11-10,Cloudy,1,39,37,93,29.4
2,Burlington,VT,KBTV,2025-11-11,Cloudy,1,31,26,82,29.17
2,Burlington,VT,KBTV,2025-11-12,Mostly Cloudy,1,35,23,61,29.33
2,Burlington,VT,KBTV,2025-11-13,Cloudy,1,36,34,93,29.3
2,Burlington,VT,KBTV,2025-11-14,Cloudy,1,38,30,73,29.58
2,Burlington,VT,KBTV,2025-11-15,Cloudy,1,35,32,89,29.55
2,Burlington,VT,KBTV,2025-11-16,Light Rain,5,39,35,86,28.7
2,Burlington,VT,KBTV,2025-11-17,Cloudy,1,32,22,66,29.02
2,Burlington,VT,KBTV,2025-11-18,Mostly Cloudy,1,34,23,64,29.52
2,Burlington,VT,KBTV,2025-11-19,Fair,1,25,22,88,29.77
2,Burlington,VT,KBTV,2025-11-20,Cloudy,1,27,25,92,29.92
2,Burlington,VT,KBTV,2025-11-21,Fair,1,28,23,81,29.68
2,Burlington,VT,KBTV,2025-11-22,Mist,1,35,31,85,29.48
2,Burlington,VT,KBTV,2025-11-23,Fair,1,24,21,88,29.63
2,Burlington,VT,KBTV,2025-11-24,Cloudy,1,35,32,89,29.57
2,Burlington,VT,KBTV,2025-11-25,Cloudy,1,40,29,65,29.79
2,Burlington,VT,KBTV,2025-11-26,Light Rain,5,42,40,92,29.47
2,Burlington,VT,KBTV,2025-11-27,Light Rain,5,42,32,67,29.31
2,Burlington,VT,KBTV,2025-11-28,Cloudy,1,37,23,57,29.27
2,Burlington,VT,KBTV,2025-11-29,Cloudy,1,31,17,57,29.7
2,Burlington,VT,KBTV,2025-11-30,Cloudy,1,29,17,61,30.06
3,Boston,MA,KBOS,2025-11-01,Mostly Cloudy / Windy,1,48,33,56,29.39
3,Boston,MA,KBOS,2025-11-02,Fair,1,41,27,57,30.1
3,Boston,MA,KBOS,2025-11-03,Fair,1,42,35,76,30.24
3,Boston,MA,KBOS,2025-11-04,Fair,1,47,37,68,29.66
3,Boston,MA,KBOS,2025-11-05,Fair,1,48,29,48,30.06
3,Boston,MA,KBOS,2025-11-06,Light Rain / Windy,5,52,41,66,29.43
3,Boston,MA,KBOS,2025-11-07,Mostly Cloudy,1,39,23,53,30.07
3,Boston,MA,KBOS,2025-11-08,Light Rain,5,55,52,89,29.61
3,Boston,MA,KBOS,2025-11-09,Cloudy,1,49,35,59,29.94
3,Boston,MA,KBOS,2025-11-10,Mist,1,55,55,100,29.69
3,Boston,MA,KBOS,2025-11-11,Partly Cloudy,1,36,28,73,29.51
3,Boston,MA,KBOS,2025-11-12,Partly Cloudy,1,34,23,64,29.76
3,Boston,MA,KBOS,2025-11-13,Cloudy,1,43,33,68,29.67
3,Boston,MA,KBOS,2025-11-14,Cloudy,1,38,28,68,29.89
3,Boston,MA,KBOS,2025-11-15,Fair,1,37,28,70,29.85
3,Boston,MA,KBOS,2025-11-16,Light Rain,5,42,41,96,29.15
3,Boston,MA,KBOS,2025-11-17,Fair,1,36,19,50,29.33
3,Boston,MA,KBOS,2025-11-18,Fair,1,37,23,57,29.85
3,Boston,MA,KBOS,2025-11-19,Partly Cloudy,1,35,23,61,30.12
3,Boston,MA,KBOS,2025-11-20,Fair,1,33,21,61,30.22
3,Boston,MA,KBOS,2025-11-21,Mostly Cloudy,1,38,33,83,30.12
3,Boston,MA,KBOS,2025-11-22,Cloudy,1,44,39,82,29.87
3,Boston,MA,KBOS,2025-11-23,Fair,1,35,20,54,29.98
3,Boston,MA,KBOS,2025-11-24,Mostly Cloudy,1,40,31,70,29.91
3,Boston,MA,KBOS,2025-11-25,Cloudy,1,37,30,76,30.24
3,Boston,MA,KBOS,2025-11-26,Light Rain,5,50,49,96,29.89
3,Boston,MA,KBOS,2025-11-27,Cloudy,1,56,50,80,29.6
3,Boston,MA,KBOS,2025-11-28,Partly Cloudy,1,37,21,52,29.76
3,Boston,MA,KBOS,2025-11-29,Partly Cloudy,1,35,19,52,30.05
3,Boston,MA,KBOS,2025-11-30,Cloudy,1,33,15,48,30.5
4,Providence,RI,KPVD,2025-11-01,Mostly Cloudy,1,50,32,50,29.44
4,Providence,RI,KPVD,2025-11-02,Fair,1,38,29,70,30.08
4,Providence,RI,KPVD,2025-11-03,Fair,1,37,34,89,30.22
4,Providence,RI,KPVD,2025-11-04,Fair,1,47,37,68,29.68
4,Providence,RI,KPVD,2025-11-05,Fair,1,40,29,65,30.05
4,Providence,RI,KPVD,2025-11-06,Fair / Windy,1,51,39,63,29.47
4,Providence,RI,KPVD,2025-11-07,Fair,1,36,23,59,30.06
4,Providence,RI,KPVD,2025-11-08,Light Rain,5,57,53,87,29.62
4,Providence,RI,KPVD,2025-11-09,Mostly Cloudy,1,43,39,86,29.89
4,Providence,RI,KPVD,2025-11-10,Fog,1,55,55,100,29.66
4,Providence,RI,KPVD,2025-11-11,Cloudy,1,34,27,75,29.53
4,Providence,RI,KPVD,2025-11-12,Fair,1,36,25,64,29.76
4,Providence,RI,KPVD,2025-11-13,Fair,1,44,32,63,29.68
4,Providence,RI,KPVD,2025-11-14,Fair,1,37,31,79,29.87
4,Providence,RI,KPVD,2025-11-15,Fair,1,37,30,76,29.82
4,Providence,RI,KPVD,2025-11-16,Rain,5,49,48,97,29.11
4,Providence,RI,KPVD,2025-11-17,Light Snow,10,36,25,64,29.35
4,Providence,RI,KPVD,2025-11-18,Fair,1,38,25,60,29.85
4,Providence,RI,KPVD,2025-11-19,Fair,1,30,23,75,30.11
4,Providence,RI,KPVD,2025-11-20,Fair,1,28,22,78,30.18
4,Providence,RI,KPVD,2025-11-21,Fair,1,29,28,96,30.08
4,Providence,RI,KPVD,2025-11-22,Fair,1,43,41,93,29.84
4,Providence,RI,KPVD,2025-11-23,Fair,1,29,27,92,29.95
4,Providence,RI,KPVD,2025-11-24,Fair,1,38,32,79,29.89
4,Providence,RI,KPVD,2025-11-25,Fair,1,31,28,89,30.23
4,Providence,RI,KPVD,2025-11-26,Light Rain,5,53,51,93,29.86
4,Providence,RI,KPVD,2025-11-27,Mostly Cloudy,1,53,46,77,29.6
4,Providence,RI,KPVD,2025-11-28,Cloudy,1,36,21,55,29.74
4,Providence,RI,KPVD,2025-11-29,Partly Cloudy,1,35,22,59,30.06
4,Providence,RI,KPVD,2025-11-30,Cloudy,1,30,21,69,30.46
5,Hartford,CT,KBDL,2025-11-01,Mostly Cloudy,1,48,32,54,29.35
5,Hartford,CT,KBDL,2025-11-02,Fair,1,38,28,68,29.96
5,Hartford,CT,KBDL,2025-11-03,Fair,1,33,32,96,30.06
5,Hartford,CT,KBDL,2025-11-04,Fair,1,46,35,66,29.61
5,Hartford,CT,KBDL,2025-11-05,Fair,1,36,28,73,29.92
5,Hartford,CT,KBDL,2025-11-06,Fair / Windy,1,46,37,71,29.44
5,Hartford,CT,KBDL,2025-11-07,Fair,1,28,24,85,29.93
5,Hartford,CT,KBDL,2025-11-08,Light Rain,5,51,49,92,29.45
5,Hartford,CT,KBDL,2025-11-09,Mostly Cloudy,1,46,38,73,29.75
5,Hartford,CT,KBDL,2025-11-10,Fog,1,48,48,100,29.53
5,Hartford,CT,KBDL,2025-11-11,Cloudy,1,33,23,66,29.43
5,Hartford,CT,KBDL,2025-11-12,Mostly Cloudy,1,36,25,64,29.62
5,Hartford,CT,KBDL,2025-11-13,Cloudy,1,43,33,68,29.55
5,Hartford,CT,KBDL,2025-11-14,Fair,1,37,29,73,29.76
5,Hartford,CT,KBDL,2025-11-15,Fair,1,33,24,70,29.72
5,Hartford,CT,KBDL,2025-11-16,Light Rain,5,40,39,97,28.98
5,Hartford,CT,KBDL,2025-11-17,Mostly Cloudy,1,34,22,61,29.27
5,Hartford,CT,KBDL,2025-11-18,Mostly Cloudy,1,38,26,62,29.76
5,Hartford,CT,KBDL,2025-11-19,Mostly Cloudy,1,28,23,81,29.98
5,Hartford,CT,KBDL,2025-11-20,Mostly Cloudy,1,28,22,78,30.06
5,Hartford,CT,KBDL,2025-11-21,Partly Cloudy,1,22,20,92,29.94
5,Hartford,CT,KBDL,2025-11-22,Fair,1,37,36,96,29.71
5,Hartford,CT,KBDL,2025-11-23,Fair,1,29,22,75,29.82
5,Hartford,CT,KBDL,2025-11-24,Mostly Cloudy,1,37,32,82,29.77
5,Hartford,CT,KBDL,2025-11-25,Mostly Cloudy,1,32,28,85,30.08
5,Hartford,CT,KBDL,2025-11-26,Light Rain,5,48,48,100,29.66
5,Hartford,CT,KBDL,2025-11-27,Partly Cloudy,1,44,35,71,29.56
5,Hartford,CT,KBDL,2025-11-28,Mostly Cloudy,1,36,20,52,29.61
5,Hartford,CT,KBDL,2025-11-29,Mostly Cloudy,1,36,20,52,29.94
5,Hartford,CT,KBDL,2025-11-30,Cloudy,1,30,20,66,30.29
6,New York City,NY,KJFK,2025-11-01,Fair,1,53,29,40,29.69
6,New York City,NY,KJFK,2025-11-02,Partly Cloudy,1,46,34,63,30.18
6,New York City,NY,KJFK,2025-11-03,Mostly Cloudy,1,49,45,86,30.24
6,New York City,NY,KJFK,2025-11-04,Fair,1,50,35,57,29.93
6,New York City,NY,KJFK,2025-11-05,Fair,1,43,36,76,30.16
6,New York City,NY,KJFK,2025-11-06,Partly Cloudy / Windy,1,53,32,45,29.76
6,New York City,NY,KJFK,2025-11-07,Fair,1,40,27,60,30.15
6,New York City,NY,KJFK,2025-11-08,Cloudy,1,58,52,81,29.67
6,New York City,NY,KJFK,2025-11-09,Fair,1,52,51,97,29.89
6,New York City,NY,KJFK,2025-11-10,Light Rain,5,58,57,97,29.68
6,New York City,NY,KJFK,2025-11-11,Fair,1,35,17,48,29.71
6,New York City,NY,KJFK,2025-11-12,Mostly Cloudy,1,39,23,53,29.91
6,New York City,NY,KJFK,2025-11-13,Partly Cloudy,1,48,35,61,29.83
6,New York City,NY,KJFK,2025-11-14,Fair,1,42,30,62,30.01
6,New York City,NY,KJFK,2025-11-15,Fair,1,44,27,51,29.91
6,New York City,NY,KJFK,2025-11-16,Light Rain,5,50,47,89,29.21
6,New York City,NY,KJFK,2025-11-17,Mostly Cloudy / Windy,1,39,21,49,29.57
6,New York City,NY,KJFK,2025-11-18,Fair,1,40,20,45,30.03
6,New York City,NY,KJFK,2025-11-19,Cloudy,1,44,31,60,30.17
6,New York City,NY,KJFK,2025-11-20,Partly Cloudy,1,37,29,73,30.23
6,New York City,NY,KJFK,2025-11-21,Cloudy,1,40,35,83,30.13
6,New York City,NY,KJFK,2025-11-22,Cloudy,1,48,45,89,29.91
6,New York City,NY,KJFK,2025-11-23,Fair,1,36,27,70,30.05
6,New York City,NY,KJFK,2025-11-24,Mostly Cloudy,1,46,31,56,30.04
6,New York City,NY,KJFK,2025-11-25,Mostly Cloudy,1,42,35,76,30.28
6,New York City,NY,KJFK,2025-11-26,Cloudy,1,55,54,96,29.89
6,New York City,NY,KJFK,2025-11-27,Partly Cloudy,1,44,26,49,29.84
6,New York City,NY,KJFK,2025-11-28,Fair,1,35,21,57,29.89
6,New York City,NY,KJFK,2025-11-29,Fair,1,34,19,54,30.23
6,New York City,NY,KJFK,2025-11-30,Mostly Cloudy,1,37,22,54,30.47
7,Albany,NY,KALB,2025-11-01,Cloudy / Windy,1,45,35,68,29.27
7,Albany,NY,KALB,2025-11-02,Fair,1,31,28,89,29.86
7,Albany,NY,KALB,2025-11-03,Patches of Fog,1,32,31,96,29.91
7,Albany,NY,KALB,2025-11-04,Partly Cloudy,1,44,36,73,29.52
7,Albany,NY,KALB,2025-11-05,Fair,1,36,30,79,29.78
7,Albany,NY,KALB,2025-11-06,Partly Cloudy / Windy,1,41,33,73,29.44
7,Albany,NY,KALB,2025-11-07,Mostly Cloudy,1,27,24,89,29.8
7,Albany,NY,KALB,2025-11-08,Cloudy,1,50,43,77,29.27
7,Albany,NY,KALB,2025-11-09,Light Rain,5,39,34,82,29.65
7,Albany,NY,KALB,2025-11-10,Light Rain,5,43,42,97,29.43
7,Albany,NY,KALB,2025-11-11,Light Snow,10,31,23,72,29.32
7,Albany,NY,KALB,2025-11-12,Cloudy,1,34,28,79,29.46
7,Albany,NY,KALB,2025-11-13,Cloudy,1,40,37,89,29.43
7,Albany,NY,KALB,2025-11-14,Fair,1,34,30,85,29.67
7,Albany,NY,KALB,2025-11-15,Shallow Fog,1,27,25,92,29.62
7,Albany,NY,KALB,2025-11-16,Light Drizzle,5,41,39,93,28.84
7,Albany,NY,KALB,2025-11-17,Cloudy / Windy,1,31,21,67,29.17
7,Albany,NY,KALB,2025-11-18,Cloudy,1,36,25,64,29.66
7,Albany,NY,KALB,2025-11-19,Mostly Cloudy,1,25,22,88,29.86
7,Albany,NY,KALB,2025-11-20,Mostly Cloudy,1,27,23,85,29.95
7,Albany,NY,KALB,2025-11-21,Fair,1,25,22,88,29.78
7,Albany,NY,KALB,2025-11-22,Mostly Cloudy,1,41,38,89,29.57
7,Albany,NY,KALB,2025-11-23,Mostly Cloudy,1,25,20,81,29.7
7,Albany,NY,KALB,2025-11-24,Cloudy,1,39,34,82,29.66
7,Albany,NY,KALB,2025-11-25,Mostly Cloudy,1,29,27,92,29.92
7,Albany,NY,KALB,2025-11-26,Cloudy,1,48,47,96,29.52
7,Albany,NY,KALB,2025-11-27,Mostly Cloudy,1,40,32,73,29.46
7,Albany,NY,KALB,2025-11-28,Cloudy,1,36,20,52,29.45
7,Albany,NY,KALB,2025-11-29,Mostly Cloudy,1,31,22,69,29.83
7,Albany,NY,KALB,2025-11-30,Cloudy,1,30,21,69,30.11
8,Buffalo,NY,KBUF,2025-11-01,Mostly Cloudy,1,42,34,73,29.02
8,Buffalo,NY,KBUF,2025-11-02,Partly Cloudy,1,41,36,82,29.38
8,Buffalo,NY,KBUF,2025-11-03,Fair,1,41,36,82,29.33
8,Buffalo,NY,KBUF,2025-11-04,Fair,1,44,32,63,29.25
8,Buffalo,NY,KBUF,2025-11-05,Cloudy,1,46,37,71,29.29
8,Buffalo,NY,KBUF,2025-11-06,Partly Cloudy,1,39,33,79,29.2
8,Buffalo,NY,KBUF,2025-11-07,Cloudy,1,37,30,76,29.23
8,Buffalo,NY,KBUF,2025-11-08,Mostly Cloudy,1,49,42,77,28.84
8,Buffalo,NY,KBUF,2025-11-09,Light Rain,5,38,33,83,29.12
8,Buffalo,NY,KBUF,2025-11-10,Light Snow,10,29,27,92,29.11
8,Buffalo,NY,KBUF,2025-11-11,Light Snow,10,25,23,92,28.99
8,Buffalo,NY,KBUF,2025-11-12,Light Snow,10,34,22,61,28.9
8,Buffalo,NY,KBUF,2025-11-13,Cloudy,1,41,30,65,29.03
8,Buffalo,NY,KBUF,2025-11-14,Partly Cloudy,1,40,30,68,29.3
8,Buffalo,NY,KBUF,2025-11-15,Partly Cloudy,1,35,33,92,29.12
8,Buffalo,NY,KBUF,2025-11-16,Cloudy,1,47,41,80,28.57
8,Buffalo,NY,KBUF,2025-11-17,Mostly Cloudy,1,32,26,79,28.92
8,Buffalo,NY,KBUF,2025-11-18,Cloudy,1,35,27,72,29.29
8,Buffalo,NY,KBUF,2025-11-19,Fair,1,30,24,79,29.32
8,Buffalo,NY,KBUF,2025-11-20,Partly Cloudy,1,31,25,79,29.42
8,Buffalo,NY,KBUF,2025-11-21,Cloudy,1,42,35,76,29.2
8,Buffalo,NY,KBUF,2025-11-22,Cloudy,1,42,34,73,29.11
8,Buffalo,NY,KBUF,2025-11-23,Light Rain,5,35,28,76,29.19
8,Buffalo,NY,KBUF,2025-11-24,Fair,1,38,31,76,29.33
8,Buffalo,NY,KBUF,2025-11-25,Cloudy,1,43,30,60,29.28
8,Buffalo,NY,KBUF,2025-11-26,Light Rain,5,52,51,97,28.94
8,Buffalo,NY,KBUF,2025-11-27,Snow / Windy / Fog,10,33,32,96,28.94
8,Buffalo,NY,KBUF,2025-11-28,Light Snow,10,31,25,79,29.02
8,Buffalo,NY,KBUF,2025-11-29,Fair,1,27,18,69,29.49
8,Buffalo,NY,KBUF,2025-11-30,Fog,1,29,27,92,29.4
9,Philadelphia,PA,KPHL,2025-11-01,Fair,1,51,35,54,29.79
9,Philadelphia,PA,KPHL,2025-11-02,Partly Cloudy,1,46,37,71,30.19
9,Philadelphia,PA,KPHL,2025-11-03,Mostly Cloudy,1,46,42,86,30.23
9,Philadelphia,PA,KPHL,2025-11-04,Fair,1,53,34,48,30.02
9,Philadelphia,PA,KPHL,2025-11-05,Partly Cloudy,1,44,32,63,30.18
9,Philadelphia,PA,KPHL,2025-11-06,Fair / Windy,1,56,34,44,29.87
9,Philadelphia,PA,KPHL,2025-11-07,Mostly Cloudy,1,40,34,79,30.15
9,Philadelphia,PA,KPHL,2025-11-08,Light Rain,5,57,54,89,29.67
9,Philadelphia,PA,KPHL,2025-11-09,Partly Cloudy,1,51,47,86,29.87
9,Philadelphia,PA,KPHL,2025-11-10,Cloudy,1,56,52,87,29.7
9,Philadelphia,PA,KPHL,2025-11-11,Fair,1,35,17,48,29.8
9,Philadelphia,PA,KPHL,2025-11-12,Cloudy,1,41,22,47,29.95
9,Philadelphia,PA,KPHL,2025-11-13,Partly Cloudy,1,48,33,56,29.88
9,Philadelphia,PA,KPHL,2025-11-14,Fair,1,41,26,55,30.08
9,Philadelphia,PA,KPHL,2025-11-15,Partly Cloudy,1,45,29,53,29.92
9,Philadelphia,PA,KPHL,2025-11-16,Cloudy,1,57,47,69,29.25
9,Philadelphia,PA,KPHL,2025-11-17,Mostly Cloudy,1,43,22,43,29.67
9,Philadelphia,PA,KPHL,2025-11-18,Mostly Cloudy,1,41,20,43,30.1
9,Philadelphia,PA,KPHL,2025-11-19,Light Rain,5,42,37,82,30.14
9,Philadelphia,PA,KPHL,2025-11-20,Cloudy,1,42,35,76,30.22
9,Philadelphia,PA,KPHL,2025-11-21,Cloudy,1,47,39,74,30.13
9,Philadelphia,PA,KPHL,2025-11-22,Light Rain,5,50,47,89,29.89
9,Philadelphia,PA,KPHL,2025-11-23,Fair,1,38,30,73,30.04
9,Philadelphia,PA,KPHL,2025-11-24,Fair,1,40,30,68,30.09
9,Philadelphia,PA,KPHL,2025-11-25,Cloudy,1,44,32,63,30.27
9,Philadelphia,PA,KPHL,2025-11-26,Mist,1,55,54,94,29.9
9,Philadelphia,PA,KPHL,2025-11-27,Cloudy,1,45,26,48,29.91
9,Philadelphia,PA,KPHL,2025-11-28,Partly Cloudy,1,35,20,54,29.96
9,Philadelphia,PA,KPHL,2025-11-29,Fair,1,34,18,52,30.33
9,Philadelphia,PA,KPHL,2025-11-30,Cloudy,1,36,23,59,30.44
10,Pittsburgh,PA,KPIT,2025-11-01,Cloudy,1,47,37,68,28.64
10,Pittsburgh,PA,KPIT,2025-11-02,Mostly Cloudy,1,39,36,89,28.86
10,Pittsburgh,PA,KPIT,2025-11-03,Fair,1,41,39,93,28.87
10,Pittsburgh,PA,KPIT,2025-11-04,Fair,1,44,29,55,28.87
10,Pittsburgh,PA,KPIT,2025-11-05,Fair,1,40,27,60,28.84
10,Pittsburgh,PA,KPIT,2025-11-06,Fair,1,39,30,70,28.83
10,Pittsburgh,PA,KPIT,2025-11-07,Mostly Cloudy,1,36,25,64,28.71
10,Pittsburgh,PA,KPIT,2025-11-08,Partly Cloudy,1,49,47,93,28.42
10,Pittsburgh,PA,KPIT,2025-11-09,Partly Cloudy,1,42,40,92,28.52
10,Pittsburgh,PA,KPIT,2025-11-10,Cloudy,1,34,30,85,28.59
10,Pittsburgh,PA,KPIT,2025-11-11,Cloudy,1,25,14,63,28.65
10,Pittsburgh,PA,KPIT,2025-11-12,Mostly Cloudy,1,36,18,48,28.53
10,Pittsburgh,PA,KPIT,2025-11-13,Fair,1,38,28,68,28.69
10,Pittsburgh,PA,KPIT,2025-11-14,Fair,1,36,27,70,28.84
